symbol,datetime,close,high,low,open,volume,change_in_price,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On Balance Volume,Prediction
BSESN,12/30/2004,6522.540039,6608.299805,6507.299805,6583.740234,13200,-45.399902,45.399902,0,65.76376652,6220.580078,6617.149902,76.14294955,-23.85705045,124.7471017,124.7416,0.027741372,1705600,-1
BSESN,12/31/2004,6602.689941,6609.779785,6541.379883,6541.379883,12200,80.149902,0,80.149902,74.00382819,6280.490234,6617.149902,95.70487279,-4.295127208,126.8313599,125.159552,0.031186934,1717800,1
BSESN,1/3/2005,6679.200195,6684.220215,6626.490234,6626.490234,12000,76.510254,0,76.510254,79.45128411,6329.709961,6684.220215,98.58395633,-1.416043667,133.1223363,126.7521088,0.035326275,1729800,1
BSESN,1/4/2005,6651.009766,6696.310059,6640.899902,6683.560059,16600,-28.190429,28.190429,0,72.95219299,6329.709961,6696.310059,87.64313124,-12.35686876,134.285291,128.2587453,0.037006889,1713200,-1
BSESN,1/5/2005,6458.839844,6629.97998,6337.609863,6628.890137,24000,-192.169922,192.169922,0,44.39092295,6329.709961,6696.310059,35.2236357,-64.7763643,118.3363269,126.2742616,0.002637402,1689200,-1
BSESN,1/6/2005,6367.390137,6481.22998,6325.359863,6447.27002,22200,-91.449707,91.449707,0,36.53655011,6325.359863,6696.310059,11.33043585,-88.66956415,97.19700425,120.4588101,-0.020109067,1667000,-1
BSESN,1/7/2005,6420.459961,6440.169922,6348.75,6374.189941,17800,53.069824,0,53.069824,43.2589998,6325.359863,6696.310059,25.63689116,-74.36310884,83.76068896,113.1191859,-0.01421302,1684800,1
BSESN,1/10/2005,6308.540039,6469.089844,6286.850098,6440.330078,13200,-111.919922,111.919922,0,34.39374846,6286.850098,6696.310059,5.297206825,-94.70279317,63.35103859,103.1655564,-0.038842191,1671600,-1
BSESN,1/11/2005,6222.870117,6329.890137,6208.819824,6317.390137,16200,-85.669922,85.669922,0,29.12251413,6208.819824,6696.310059,2.882169117,-97.11783088,39.80455477,90.4933561,-0.052538517,1655400,-1
BSESN,1/12/2005,6102.740234,6263.709961,6070.330078,6250.350098,20800,-120.129883,120.129883,0,23.33586334,6070.330078,6696.310059,5.177506787,-94.82249321,11.31983114,74.65865111,-0.064361399,1634600,-1
BSESN,1/13/2005,6221.060059,6242.950195,6138.049805,6138.049805,20200,118.319825,0,118.319825,37.45864029,6070.330078,6696.310059,24.07904175,-75.92095825,-1.687642427,59.3893924,-0.057799152,1654800,1
BSESN,1/14/2005,6173.819824,6249.390137,6144.080078,6232.419922,18200,-47.240235,47.240235,0,34.52837819,6070.330078,6696.310059,16.532437,-83.467563,-15.62790237,44.38593345,-0.075664804,1636600,-1
BSESN,1/17/2005,6194.069824,6232.970215,6087.549805,6202.740234,19000,20.25,0,20.25,36.96721013,6070.330078,6696.310059,19.76736473,-80.23263527,-24.75627809,30.55749114,-0.068702341,1655600,1
BSESN,1/18/2005,6192.350098,6267.609863,6173.089844,6221.279785,21800,-1.719726,1.719726,0,36.83276495,6070.330078,6696.310059,19.49263933,-80.50736067,-31.7632027,18.09335237,-0.041259693,1633800,-1
BSESN,1/19/2005,6173.319824,6230.620117,6160.660156,6211.279785,16600,-19.030274,19.030274,0,35.19827006,6070.330078,6696.310059,16.45256224,-83.54743776,-38.40906916,6.792868066,-0.030478785,1617200,-1
BSESN,1/20/2005,6183.240234,6197.209961,6091.080078,6170.330078,26600,9.92041,0,9.92041,36.88299164,6070.330078,6696.310059,18.03734295,-81.96265705,-42.38686267,-3.04307808,-0.036947466,1643800,1
BSESN,1/24/2005,6106.430176,6215.779785,6089.52002,6201.600098,18000,-76.810058,76.810058,0,29.93113117,6070.330078,6696.310059,5.766973241,-94.23302676,-51.14762445,-12.66398736,-0.032037502,1625800,-1
BSESN,1/25/2005,6162.97998,6174,6069.330078,6093.660156,21400,56.549804,0,56.549804,39.60186351,6069.330078,6629.97998,16.70381136,-83.29618864,-52.91749477,-20.71468884,-0.009624198,1647200,1
BSESN,1/27/2005,6239.430176,6252.240234,6188.379883,6188.379883,22200,76.450196,0,76.450196,50.30157949,6069.330078,6481.22998,41.29646479,-58.70353521,-47.6025058,-26.09225223,0.022398126,1669400,1
BSESN,1/28/2005,6419.089844,6430.720215,6245.259766,6245.259766,23600,179.659668,0,179.659668,66.42819667,6069.330078,6469.089844,87.49248818,-12.50751182,-28.56403658,-26.5866091,0.031832161,1693000,1
BSESN,1/31/2005,6555.939941,6565,6455.549805,6463.52002,22000,136.850097,0,136.850097,73.87806315,6069.330078,6565,98.17215881,-1.82784119,-2.405524057,-21.75039209,0.06189363,1715000,1
BSESN,2/1/2005,6552.470215,6586.25,6508.990234,6565.209961,28400,-3.469726,3.469726,0,73.40154767,6069.330078,6586.25,93.46518028,-6.53481972,17.83966316,-13.83238104,0.057861858,1686600,-1
BSESN,2/2/2005,6530.060059,6600.02002,6510.419922,6560.620117,88400,-22.410156,22.410156,0,70.03507778,6069.330078,6600.02002,86.81716847,-13.18283153,31.71027132,-4.72385057,0.054536639,1598200,-1
BSESN,2/3/2005,6619.970215,6630.680176,6550.75,6550.75,14400,89.910156,0,89.910156,75.28289697,6069.330078,6630.680176,98.09210668,-1.907893316,49.38850644,6.098620831,0.072351734,1612600,1
BSESN,2/4/2005,6618.22998,6684.160156,6571.509766,6635.850098,16800,-1.740235,1.740235,0,74.98959581,6069.330078,6684.160156,89.27668337,-10.72331663,62.5373214,17.38636094,0.070349805,1595800,-1
BSESN,2/7/2005,6535.169922,6658.330078,6514.859863,6652.330078,12400,-83.060058,83.060058,0,61.7421679,6069.330078,6684.160156,75.76725028,-24.23274972,65.5005499,27.00919874,0.070211193,1583400,-1
BSESN,2/8/2005,6544.77002,6573.930176,6508.330078,6528.810059,12600,9.600098,0,9.600098,62.62274879,6069.330078,6684.160156,77.32867324,-22.67132676,67.84154245,35.17566748,0.061948934,1596000,1
BSESN,2/9/2005,6593.529785,6613.540039,6553.399902,6556.529785,13000,48.759765,0,48.759765,67.06533615,6069.330078,6684.160156,85.25928151,-14.74071849,72.79219829,42.69897364,0.056751915,1609000,1
BSESN,2/10/2005,6577.830078,6608.959961,6533.970215,6600.850098,12600,-15.699707,15.699707,0,64.22912554,6069.330078,6684.160156,82.7057781,-17.2942219,74.58897825,49.07697456,0.024729399,1596400,-1
BSESN,2/11/2005,6633.759766,6640.109863,6594.319824,6594.319824,15200,55.929688,0,55.929688,69.52650823,6069.330078,6684.160156,91.80254971,-8.197450288,79.60832253,55.18324416,0.011870125,1611600,1
BSESN,2/14/2005,6679.330078,6719.169922,6659.640137,6673.390137,13600,45.570312,0,45.570312,73.25069765,6069.330078,6719.169922,93.86928266,-6.13071734,86.26887843,61.40037101,0.019360617,1625200,1
BSESN,2/15/2005,6670.060059,6694.790039,6640.430176,6694.790039,20800,-9.270019,9.270019,0,71.20808793,6188.379883,6719.169922,90.74777984,-9.252220161,89.76465287,67.07322738,0.021439313,1604400,-1
BSESN,2/16/2005,6607.779785,6714.129883,6581.529785,6673.709961,14800,-62.280274,62.280274,0,58.55119298,6245.259766,6719.169922,76.49551596,-23.50448404,86.51232149,70.9610462,-0.001841463,1589600,-1
BSESN,2/17/2005,6589.290039,6599.47998,6533.129883,6598.77002,14400,-18.489746,18.489746,0,55.19077951,6455.549805,6719.169922,50.73218066,-49.26781934,81.50333772,73.06950451,-0.004372761,1575200,-1
BSESN,2/18/2005,6584.319824,6642.77002,6564.549805,6595.189941,14400,-4.970215,4.970215,0,54.22550091,6508.330078,6719.169922,36.04145429,-63.95854571,76.25362289,73.70632818,0.00752083,1560800,-1
BSESN,2/21/2005,6534.680176,6602.529785,6521.069824,6585.879883,11800,-49.639648,49.639648,0,45.12954182,6508.330078,6719.169922,12.49768426,-87.50231574,67.31175333,72.42741321,-0.001541665,1549000,-1
BSESN,2/22/2005,6589.410156,6603.140137,6515.72998,6531.580078,11000,54.72998,0,54.72998,54.77948824,6508.330078,6719.169922,38.45576645,-61.54423355,63.90485389,70.72290135,-0.000624799,1560000,1
BSESN,2/23/2005,6582.5,6607.779785,6565.419922,6593.850098,12200,-6.910156,6.910156,0,53.41104171,6508.330078,6719.169922,35.17832332,-64.82167668,59.95613273,68.56954762,0.000709949,1547800,-1
BSESN,2/24/2005,6574.209961,6621.680176,6565.810059,6616.370117,26800,-8.290039,8.290039,0,51.62581486,6508.330078,6719.169922,31.24641043,-68.75358957,55.5178309,65.95920428,-0.00897678,1521000,-1
BSESN,2/25/2005,6569.720215,6622.620117,6543.910156,6588.290039,14400,-4.489746,4.489746,0,50.56956971,6508.330078,6719.169922,29.11695239,-70.88304761,51.04969068,62.97730156,-0.016410308,1506600,-1
BSESN,2/28/2005,6713.859863,6720.939941,6545.939941,6584.339844,23200,144.139648,0,144.139648,71.88085126,6515.72998,6720.939941,96.54983707,-3.450162928,58.46556767,62.07495478,0.006566628,1529800,1
BSESN,3/1/2005,6651.080078,6725.919922,6628.220215,6725.919922,16800,-62.779785,62.779785,0,59.07997372,6515.72998,6725.919922,64.394184,-35.605816,58.60137941,61.38023971,0.006552926,1513000,-1
BSESN,3/2/2005,6686.890137,6708.779785,6647.109863,6658.939941,26000,35.810059,0,35.810059,63.37297746,6515.72998,6725.919922,81.43118332,-18.56881668,60.89660551,61.28351287,0.014811929,1539000,1
BSESN,3/3/2005,6784.720215,6793.240234,6691.180176,6700.790039,18200,97.830078,0,97.830078,72.47547334,6515.72998,6793.240234,96.92983633,-3.07016367,69.80498996,62.98780829,0.030436005,1557200,1
BSESN,3/4/2005,6849.47998,6864.620117,6798.620117,6798.620117,18200,64.759765,0,64.759765,76.86662677,6515.72998,6864.620117,95.66048581,-4.339514189,81.15501612,66.62124985,0.048173712,1575400,1
BSESN,3/7/2005,6878.97998,6902.490234,6854.959961,6863.580078,14600,29.5,0,29.5,78.65637367,6515.72998,6902.490234,93.92123318,-6.078766822,91.47591963,71.59218381,0.043944726,1590000,1
BSESN,3/8/2005,6915.089844,6929.589844,6872.720215,6885.72998,15200,36.109864,0,36.109864,80.75886881,6515.72998,6929.589844,96.4963986,-3.503601403,101.4001959,77.55378623,0.050526372,1605200,1
BSESN,3/9/2005,6892.819824,6954.859863,6843.439941,6895.620117,17400,-22.27002,22.27002,0,75.46862271,6515.72998,6954.859863,85.87205257,-14.12794743,106.2435425,83.29173747,0.048463597,1587800,-1
BSESN,3/10/2005,6907.649902,6917.600098,6849.97998,6888.72998,27200,14.830078,0,14.830078,76.64419985,6515.72998,6954.859863,89.24920329,-10.75079671,110.0104607,88.63548212,0.051437455,1615000,1
BSESN,3/11/2005,6853.72998,6948.540039,6839.350098,6921.02002,14200,-53.919922,53.919922,0,63.81484918,6515.72998,6954.859863,76.97039375,-23.02960625,107.4067652,92.38973874,0.020833041,1600800,-1
BSESN,3/14/2005,6810.040039,6882.22998,6794.919922,6854.919922,124800,-43.689941,43.689941,0,55.17944243,6543.910156,6954.859863,64.75972083,-35.24027917,100.6575866,94.04330831,0.023899872,1476000,-1
BSESN,3/15/2005,6752.450195,6823.459961,6730.22998,6815.589844,12800,-57.589844,57.589844,0,45.76118307,6543.910156,6954.859863,50.7458785,-49.2541215,89.62861199,93.16036905,0.009804267,1463200,-1
BSESN,3/16/2005,6746.879883,6806.720215,6732.330078,6757.490234,13000,-5.570312,5.570312,0,44.90576781,6543.910156,6954.859863,49.39040558,-50.60959442,79.52191341,90.43267792,-0.005577287,1450200,-1
BSESN,3/17/2005,6669.52002,6737.290039,6642.600098,6719.109863,13000,-77.359863,77.359863,0,34.55496048,6545.939941,6954.859863,30.22109522,-69.77890478,64.52617003,85.25137634,-0.026273522,1437200,-1
BSESN,3/18/2005,6700.339844,6710.97998,6595.529785,6664.649902,15600,30.819824,0,30.819824,40.82503206,6595.529785,6954.859863,29.16818419,-70.83181581,54.50058872,79.10121882,-0.025968986,1452800,1
BSESN,3/21/2005,6656.689941,6734.720215,6633.52002,6716.410156,10000,-43.649903,43.649903,0,35.29849607,6595.529785,6954.859863,17.02060577,-82.97939423,42.54265568,71.78950619,-0.037367541,1442800,-1
BSESN,3/22/2005,6535.450195,6656.310059,6520.149902,6655.779785,13600,-121.239746,121.239746,0,24.6180437,6520.149902,6954.859863,3.519655488,-96.48034451,23.01754144,62.03511324,-0.051846652,1429200,-1
BSESN,3/23/2005,6454.459961,6568.200195,6435.819824,6533.649902,23400,-80.990234,80.990234,0,19.96238257,6435.819824,6954.859863,3.591271501,-96.4087285,0.997019693,49.82749453,-0.065606964,1405800,-1
BSESN,3/24/2005,6442.870117,6514.72998,6412.890137,6456.02002,17200,-11.589844,11.589844,0,19.35790657,6412.890137,6954.859863,5.531670601,-94.4683294,-17.19143384,36.42370886,-0.0599469,1388600,-1
BSESN,3/28/2005,6510.740234,6555.100098,6471.470215,6471.470215,11600,67.870117,0,67.870117,33.05513941,6412.890137,6954.859863,18.05453189,-81.94546811,-25.83159256,23.97264857,-0.043949786,1400200,1
BSESN,3/29/2005,6367.859863,6512.97998,6326.72998,6512.97998,14400,-142.880371,142.880371,0,23.40046849,6326.72998,6954.859863,6.547990171,-93.45200983,-43.70443492,10.43723187,-0.056955671,1385800,-1
BSESN,3/30/2005,6381.399902,6400.069824,6321.310059,6371.399902,14600,13.540039,0,13.540039,25.77111432,6321.310059,6948.540039,9.580193058,-90.41980694,-56.12920077,-2.876054656,-0.054170222,1400400,1
BSESN,3/31/2005,6492.819824,6509.02002,6404.779785,6404.779785,13400,111.419922,0,111.419922,42.62962163,6321.310059,6948.540039,27.34399988,-72.65600012,-56.33585602,-13.56801493,-0.02649369,1413800,1
BSESN,4/1/2005,6605.040039,6618.080078,6468.52002,6506.600098,11400,112.220215,0,112.220215,54.60982494,6321.310059,6882.22998,50.58297439,-49.41702561,-46.9037214,-20.23515622,-0.01422313,1425200,1
BSESN,4/4/2005,6604.419922,6649.419922,6586.25,6616.830078,11200,-0.620117,0.620117,0,54.53721102,6321.310059,6823.459961,56.37955158,-43.62044842,-39.02882502,-23.99388998,-0.007852254,1414000,-1
BSESN,4/5/2005,6550.290039,6621.910156,6532.939941,6611.529785,12200,-54.129883,54.129883,0,48.09597578,6321.310059,6806.720215,47.17247408,-52.82752592,-36.73231482,-26.54157495,0.002270669,1401800,-1
BSESN,4/6/2005,6606.410156,6617.069824,6551.680176,6555.919922,12200,56.120117,0,56.120117,54.52154134,6321.310059,6737.290039,68.53697551,-31.46302449,-30.03763436,-27.24078683,0.023541891,1414000,1
BSESN,4/7/2005,6545.640137,6644.689941,6530.970215,6629.120117,11000,-60.770019,60.770019,0,47.21795434,6321.310059,6734.720215,54.26332052,-45.73667948,-29.29795592,-27.65222065,0.015950969,1403000,-1
BSESN,4/8/2005,6479.540039,6560.879883,6456.839844,6544.810059,11400,-66.100098,66.100098,0,40.4220527,6321.310059,6734.720215,38.27433306,-61.72566694,-33.65749823,-28.85327616,-0.004792112,1391600,-1
BSESN,4/11/2005,6397.52002,6444.330078,6382.129883,6426.209961,9000,-82.020019,82.020019,0,33.51563242,6321.310059,6656.310059,22.74924209,-77.25075791,-43.23244032,-31.729109,0.00465779,1382600,-1
BSESN,4/12/2005,6464.609863,6472.040039,6404.350098,6407.390137,8800,67.089843,0,67.089843,42.74794566,6321.310059,6649.419922,43.674336,-56.325664,-44.88960188,-34.36120757,0.013039453,1391400,1
BSESN,4/13/2005,6467.919922,6515.819824,6449.330078,6466.919922,13600,3.310059,0,3.310059,43.19698998,6321.310059,6649.419922,44.68316242,-55.31683758,-45.41233514,-36.57143309,-0.00383499,1405000,1
BSESN,4/15/2005,6248.339844,6339.72998,6232.370117,6339.72998,14000,-219.580078,219.580078,0,26.99224398,6232.370117,6649.419922,3.829213396,-96.1707866,-62.82072399,-41.82129127,-0.054004244,1391000,-1
BSESN,4/18/2005,6156.779785,6220.97998,6118.419922,6220.97998,12800,-91.560059,91.560059,0,22.86531523,6118.419922,6649.419922,7.224079661,-92.77592034,-83.04780573,-50.06659416,-0.067778873,1378200,-1
BSESN,4/19/2005,6134.859863,6269.75,6121.419922,6181.390137,13800,-21.919922,21.919922,0,21.93874036,6118.419922,6649.419922,3.096034087,-96.90396591,-99.69741847,-59.99275902,-0.063421646,1364400,-1
BSESN,4/20/2005,6243.740234,6259.279785,6151.259766,6169.830078,16200,108.880371,0,108.880371,36.65161033,6118.419922,6649.419922,23.60081205,-76.39918795,-102.9202203,-68.57825128,-0.054896671,1380600,1
BSESN,4/21/2005,6299.200195,6305.879883,6174.299805,6249.290039,14600,55.459961,0,55.459961,42.96917073,6118.419922,6649.419922,34.04524915,-65.95475085,-99.84817105,-74.83223523,-0.037649479,1395200,1
BSESN,4/22/2005,6346.569824,6374.029785,6302.859863,6329.850098,12800,47.369629,0,47.369629,48.07277796,6118.419922,6649.419922,42.96608324,-57.03391676,-92.52465013,-78.37071821,-0.020521552,1408000,1
BSESN,4/25/2005,6377.850098,6391.72998,6308.47998,6338.669922,11000,31.280274,0,31.280274,51.38740617,6118.419922,6644.689941,49.29602041,-50.70397959,-83.23714437,-79.34400344,-0.003074617,1419000,1
BSESN,4/26/2005,6339.97998,6377.540039,6323.529785,6374.279785,8800,-37.870118,37.870118,0,47.18038026,6118.419922,6644.689941,42.10007221,-57.89992779,-78.03301514,-79.08180578,-0.019278794,1410200,-1
BSESN,4/27/2005,6278.5,6357.560059,6258.069824,6323.899902,14000,-61.47998,61.47998,0,40.90700659,6118.419922,6644.689941,30.41786008,-69.58213992,-77.97082666,-78.85960996,-0.029286065,1396200,-1
BSESN,4/28/2005,6284.200195,6292.910156,6233.290039,6271.609863,14800,5.700195,0,5.700195,41.73579835,6118.419922,6560.879883,37.4678587,-62.5321413,-76.57883065,-78.4034541,0.005739181,1411000,1
BSESN,4/29/2005,6154.439941,6288.439941,6138.470215,6283.069824,14000,-129.760254,129.760254,0,30.49990139,6118.419922,6515.819824,9.063922467,-90.93607753,-84.96678759,-79.7161208,-0.000380043,1397000,-1
BSESN,5/2/2005,6195.149902,6223.779785,6141.370117,6183.069824,12200,40.709961,0,40.709961,36.67159656,6118.419922,6515.819824,19.30800174,-80.69199826,-87.32274799,-81.23744623,0.009827452,1409200,1
BSESN,5/3/2005,6216.77002,6246.240234,6189.160156,6200.390137,12600,21.620118,0,21.620118,39.93981441,6118.419922,6515.819824,24.74839513,-75.25160487,-86.4487731,-82.27971161,-0.004319561,1421800,1
BSESN,5/4/2005,6289.549805,6294.850098,6218.950195,6218.950195,9600,72.779785,0,72.779785,49.96874201,6118.419922,6391.72998,62.61382558,-37.38617442,-78.97306892,-81.61838307,-0.001532002,1431400,1
BSESN,5/5/2005,6359.649902,6391.319824,6322.02002,6322.02002,9800,70.100097,0,70.100097,57.80006849,6118.419922,6391.72998,88.2623866,-11.7376134,-66.62402721,-78.6195119,0.002060968,1441200,1
BSESN,5/6/2005,6388.47998,6402.350098,6334.009766,6367.25,13800,28.830078,0,28.830078,60.71792188,6121.419922,6402.350098,95.06278813,-4.937211871,-53.88976863,-73.67356324,0.001666687,1455000,1
BSESN,5/9/2005,6481.350098,6486.069824,6391.799805,6391.799805,11600,92.870118,0,92.870118,68.74929241,6138.470215,6486.069824,98.64219468,-1.357805325,-35.89021452,-66.1168935,0.022298196,1466600,1
BSESN,5/10/2005,6454.709961,6494.910156,6439.689941,6486.080078,12600,-26.640137,26.640137,0,64.39182352,6138.470215,6494.910156,88.72174794,-11.27825206,-23.50413361,-57.59434152,0.028065615,1454000,-1
BSESN,5/11/2005,6445.129883,6454.410156,6380.759766,6420.25,10600,-9.580078,9.580078,0,62.7417504,6138.470215,6494.910156,86.03403624,-13.96596376,-14.29630854,-48.93473493,0.025608619,1443400,-1
BSESN,5/12/2005,6456.819824,6482.390137,6432.169922,6442.859863,10000,11.689941,0,11.689941,64.0392072,6138.470215,6494.910156,89.31367459,-10.68632541,-5.986748773,-40.3451377,0.04913199,1453400,1
BSESN,5/13/2005,6451.540039,6462.850098,6418.779785,6447.720215,29000,-5.279785,5.279785,0,62.89775577,6138.470215,6494.910156,87.83241943,-12.16758057,0.170635701,-32.24198302,0.041385623,1424400,-1
BSESN,5/16/2005,6528.029785,6532.149902,6456.970215,6456.970215,8400,76.489746,0,76.489746,71.41478046,6138.470215,6532.149902,98.95343419,-1.046565809,11.09459888,-23.57466664,0.050067763,1432800,1
BSESN,5/17/2005,6466,6568.609863,6450.859863,6545.220215,11800,-62.029785,62.029785,0,58.78731199,6138.470215,6568.609863,76.14498838,-23.85501162,14.57858036,-15.94401724,0.028054503,1421000,-1
BSESN,5/18/2005,6447,6457.370117,6380.529785,6457.370117,14800,-19,19,0,55.32961398,6138.470215,6568.609863,71.72781826,-28.27218174,15.62638829,-9.629936132,0.013735048,1406200,-1
BSESN,5/19/2005,6478.939941,6537.740234,6460.240234,6461.069824,11400,31.939941,0,31.939941,59.90400105,6141.370117,6568.609863,79.01180243,-20.98819757,18.81715746,-3.940517415,0.014159857,1417600,1
BSESN,5/20/2005,6499.5,6512.959961,6438.600098,6462.160156,11400,20.560059,0,20.560059,62.73810816,6189.160156,6568.609863,81.78681872,-18.21318128,22.74272595,1.396131259,0.002800327,1429000,1
BSESN,5/23/2005,6539.830078,6549.569824,6499.209961,6504.490234,8200,40.330078,0,40.330078,67.87714744,6218.950195,6568.609863,91.76920084,-8.230799155,28.77635164,6.872175335,0.013187288,1437200,1
BSESN,5/24/2005,6565.370117,6579.049805,6522.799805,6563.02002,10400,25.540039,0,25.540039,70.81799532,6322.02002,6579.049805,94.67778102,-5.322218979,35.21299765,12.5403398,0.018655983,1447600,1
BSESN,5/25/2005,6597.600098,6612.25,6537.609863,6566.839844,10800,32.229981,0,32.229981,74.25051757,6334.009766,6612.25,94.73480101,-5.265198993,42.42571882,18.5174156,0.021803346,1458400,1
BSESN,5/26/2005,6670.779785,6685.330078,6587.569824,6599.27002,13800,73.179687,0,73.179687,80.31626317,6380.529785,6685.330078,95.22628641,-4.773713587,53.43092305,25.50011709,0.033982544,1472200,1
BSESN,5/27/2005,6707.720215,6772.740234,6689.140137,6689.560059,15400,36.94043,0,36.94043,82.69115139,6380.529785,6772.740234,83.42216043,-16.57783957,64.39114957,33.27832359,0.027525982,1487600,1
BSESN,5/30/2005,6663.549805,6724.990234,6642.609863,6697.149902,9600,-44.17041,44.17041,0,70.89061478,6380.529785,6772.740234,72.16024477,-27.83975523,68.72085388,40.36682965,0.030552089,1478000,-1
BSESN,5/31/2005,6715.109863,6721.609863,6647.700195,6666.169922,8600,51.560058,0,51.560058,75.58364564,6380.529785,6772.740234,85.30626322,-14.69373678,75.44298179,47.38206008,0.041586763,1486600,1
BSESN,6/1/2005,6729.899902,6763.279785,6710.370117,6729.390137,9800,14.790039,0,14.790039,76.82052624,6380.529785,6772.740234,89.07720788,-10.92279212,81.02968931,54.11158592,0.038734726,1496400,1
BSESN,6/2/2005,6655.560059,6756.620117,6647.359863,6733.459961,9400,-74.339843,74.339843,0,59.37603281,6380.529785,6772.740234,70.1231379,-29.8768621,78.55308021,58.99988478,0.024011087,1487000,-1
BSESN,6/3/2005,6748.850098,6761.129883,6647.689941,6664.97998,12200,93.290039,0,93.290039,69.42826851,6380.529785,6772.740234,93.90884765,-6.091152355,83.1594656,63.83180094,0.031961078,1499200,1
BSESN,6/6/2005,6758.189941,6813.910156,6740.629883,6747.200195,9800,9.339843,0,9.339843,70.27786468,6380.529785,6813.910156,87.14288447,-12.85711553,86.56582948,68.37860665,0.029369224,1509000,1
BSESN,6/7/2005,6781.25,6795.029785,6737.089844,6756.600098,8400,23.060059,0,23.060059,72.45834089,6438.600098,6813.910156,91.29782021,-8.702179785,90.08767677,72.72042067,0.027835864,1517400,1
BSESN,6/8/2005,6858.240234,6862.830078,6768.200195,6768.200195,10000,76.990234,0,76.990234,78.52693963,6438.600098,6862.830078,98.91807646,-1.081923536,97.96198974,77.76873449,0.028101729,1527400,1
BSESN,6/9/2005,6832.529785,6862.790039,6813.200195,6858.700195,14600,-25.710449,25.710449,0,72.38156685,6499.209961,6862.830078,91.66704712,-8.332952877,100.9639713,82.40778185,0.018606854,1512800,-1
BSESN,6/10/2005,6781.990234,6883.669922,6774.140137,6833.580078,10200,-50.539551,50.539551,0,61.47052744,6522.799805,6883.669922,71.823744,-28.176256,98.13371953,85.55296939,0.017774374,1502600,-1
BSESN,6/13/2005,6832.680176,6843.620117,6757.040039,6790.330078,8400,50.689942,0,50.689942,67.19366496,6537.609863,6883.669922,85.2656368,-14.7343632,98.8415949,88.21069449,0.017508323,1511000,1
BSESN,6/14/2005,6860.180176,6865.180176,6819.310059,6847.620117,9200,27.5,0,27.5,69.98456667,6587.569824,6883.669922,92.06695771,-7.933042292,100.4635304,90.66126167,0.019358427,1520200,1
BSESN,6/15/2005,6906.97998,6916.330078,6858.080078,6876.790039,9800,46.799804,0,46.799804,74.28093282,6642.609863,6916.330078,96.58406742,-3.415932579,104.3227117,93.39355167,0.037775923,1530000,1
BSESN,6/16/2005,6900.410156,6933.259766,6869.470215,6906.120117,12600,-6.569824,6.569824,0,72.59772672,6642.609863,6933.259766,88.69787684,-11.30212316,105.6333355,95.84150843,0.022457168,1517400,-1
BSESN,6/17/2005,6906.52002,6921.600098,6855.549805,6913.069824,11000,6.109864,0,6.109864,73.24821347,6647.359863,6933.259766,90.64716507,-9.352834933,105.9437753,97.8619618,0.021948196,1528400,1
BSESN,6/20/2005,6984.549805,7001.549805,6940.060059,6940.060059,24400,78.029785,0,78.029785,80.18103009,6647.359863,7001.549805,95.20031543,-4.799684572,111.2042592,100.5304213,0.029979695,1552800,1
BSESN,6/21/2005,7076.52002,7083.580078,6967.950195,6985.910156,19000,91.970215,0,91.970215,85.34582424,6647.359863,7083.580078,98.3815381,-1.618461905,121.3950912,104.7033553,0.031827375,1571800,1
BSESN,6/22/2005,7145.339844,7167.319824,7079.870117,7079.870117,37200,68.819824,0,68.819824,88.03742618,6647.689941,7167.319824,95.77007006,-4.22992994,133.485842,110.4598526,0.045782465,1609000,1
BSESN,6/23/2005,7119.759766,7156.549805,7090.47998,7142.910156,20800,-25.580078,25.580078,0,81.60873868,6737.089844,7167.319824,88.94543379,-11.05456621,139.3968702,116.2472561,0.049803895,1588200,-1
BSESN,6/24/2005,7148.620117,7178.040039,7058.009766,7104.430176,15400,28.860351,0,28.860351,83.205264,6737.089844,7178.040039,93.32806237,-6.671937632,144.7416996,121.9461448,0.046239533,1603600,1
BSESN,6/27/2005,7151.080078,7228.209961,7133.939941,7136.390137,18400,2.459961,0,2.459961,83.3474379,6757.040039,7228.209961,83.6301344,-16.3698656,147.4760021,127.0521163,0.04240412,1622000,1
BSESN,6/28/2005,7049,7175.149902,7036.060059,7158.660156,17400,-102.080078,102.080078,0,59.308144,6757.040039,7228.209961,61.96489788,-38.03510212,139.7944836,129.6005897,0.020561811,1604600,-1
BSESN,6/29/2005,7119.879883,7125.209961,7034.47998,7059.370117,14200,70.879883,0,70.879883,66.94617022,6757.040039,7228.209961,77.00827813,-22.99172187,137.837336,131.247939,0.031805316,1618800,1
BSESN,6/30/2005,7193.850098,7218.279785,7154.27002,7154.27002,28600,73.970215,0,73.970215,73.03982845,6757.040039,7228.209961,92.7075432,-7.292456797,140.6339203,133.1251353,0.041602729,1647400,1
BSESN,7/1/2005,7210.77002,7228.569824,7154.930176,7165.450195,12600,16.919922,0,16.919922,74.29076379,6819.310059,7228.569824,95.650732,-4.349268001,142.572048,135.0145178,0.032388661,1660000,1
BSESN,7/4/2005,7277.310059,7284.410156,7186.740234,7186.740234,9600,66.540039,0,66.540039,78.76226209,6855.549805,7284.410156,98.34442681,-1.655573191,147.7738087,137.566376,0.028374122,1669600,1
