symbol,datetime,close,high,low,open,volume,change_in_price,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On Balance Volume,Prediction,sentiment
BSESN,10/30/2007,19783.50977,20238.16016,19694.84961,20103.43945,20600,-194.160156,194.160156,0.0,71.89132740000001,17171.44922,20238.16016,85.17465782,-14.82534218,699.3478794,632.8133155,0.05704743,3403200,-1,-0.6908
BSESN,10/31/2007,19837.99023,19984.13086,19735.21094,19827.40039,31000,54.480468,0.0,54.480468,72.50868838,17171.44922,20238.16016,86.95116918,-13.04883082,727.9133048,651.8333134,0.10220911699999999,3434200,1,0.0
BSESN,11/1/2007,19724.34961,20204.21094,19634.4707,20130.23047,26000,-113.640625,113.640625,0.0,68.86821104,17171.44922,20238.16016,83.24555012,-16.75444988,732.9329666,668.0532440000001,0.12325578300000001,3408200,-1,0.0
BSESN,11/2/2007,19976.23047,20025.63086,19255.76953,19364.60938,19200,251.88086,0.0,251.88086,72.41077170000001,17171.44922,20238.16016,91.45893785,-8.541062147,748.6062976,684.1638547,0.13411159,3427400,1,0.2023
BSESN,11/5/2007,19590.7793,20009.34961,19502.44922,20009.34961,19000,-385.45117200000004,385.45117200000004,0.0,60.29580034,17171.44922,20238.16016,78.89005934,-21.10994066,721.6066053999999,691.6524049,0.059371057000000005,3408400,-1,0.3818
BSESN,11/6/2007,19400.66992,19919.33984,19337.84961,19689.78906,18000,-190.109375,190.109375,0.0,55.053893200000005,17171.44922,20238.16016,72.69093008,-27.30906992,677.0641431,688.7347525,0.04795355,3390400,-1,0.0
BSESN,11/7/2007,19289.83008,19678.5,19249.4707,19552.5293,13600,-110.839844,110.839844,0.0,52.01198592,17171.44922,20238.16016,69.07663952,-30.92336048,625.6084469,676.1094914,0.027645969,3376800,-1,0.0
BSESN,11/8/2007,19058.92969,19209.91016,18917.40039,19110.40039,16400,-230.90039,230.90039,0.0,45.91408283,17171.44922,20238.16016,61.54738767,-38.45261233,559.7453097,652.8366551,-0.009574318,3360400,-1,0.29600000000000004
BSESN,11/12/2007,18737.26953,18815.10938,18333.21094,18640.51953,22800,-321.66015699999997,321.66015699999997,0.0,38.63356349,17910.30078,20238.16016,35.52485854,-64.47514146,476.10477310000005,617.4902787000001,-0.062089343,3337600,-1,0.0
BSESN,11/13/2007,19035.48047,19210.48047,18636.21094,18681.09961,23200,298.210938,0.0,298.210938,47.53325187,18317.16992,20238.16016,37.39272248,-62.60727752,428.9376494,579.7797528,-0.037810748,3360800,1,0.5106
BSESN,11/14/2007,19929.06055,19987.71094,19336.96094,19336.96094,20800,893.580078,0.0,893.580078,65.05525051,18333.21094,20238.16016,83.7738662,-16.226133800000003,458.3779132,555.4993849,0.004590703,3381600,1,0.0
BSESN,11/15/2007,19784.89063,19967.08008,19723.19922,19947.7207,19200,-144.16992199999999,144.16992199999999,0.0,61.247430099999995,18333.21094,20238.16016,76.20568954,-23.79431046,464.71923250000003,537.3433544,0.0030693540000000003,3362400,-1,-0.8689
BSESN,11/16/2007,19698.35938,19838.0293,19472.50977,19603.08984,19000,-86.53125,86.53125,0.0,58.86142643,18333.21094,20238.16016,71.66324562,-28.33675438,457.48877910000004,521.3724394,-0.013910087,3343400,-1,-0.5267
BSESN,11/19/2007,19633.35938,19971.43945,19583.9707,19895.49023,12600,-65.0,65.0,0.0,56.93886456,18333.21094,20238.16016,68.25108117,-31.74891883,441.4251615,505.38298380000003,0.002173475,3330800,-1,0.7184
BSESN,11/20/2007,19280.80078,19714.2207,19196.41992,19510.93945,14400,-352.55859399999997,352.55859399999997,0.0,47.27507203,18333.21094,20204.21094,50.64617012,-49.35382988,395.6848876,483.44336460000005,-0.006178608,3316400,-1,-0.1779
BSESN,11/21/2007,18602.61914,19218.88086,18515.30078,19197.57031,16600,-678.18164,678.18164,0.0,34.33928898,18333.21094,20204.21094,14.39915569,-85.60084431,301.2393013,447.00255189999996,-0.035625557,3299800,-1,0.0
BSESN,11/22/2007,18526.32031,18744.55078,18182.83008,18724.10938,19800,-76.298828,76.298828,0.0,33.16137704,18182.83008,20025.63086,18.63957507,-81.36042493,217.72402889999998,401.14684730000005,-0.027945398,3280000,-1,0.4019
BSESN,11/23/2007,18852.86914,18910.46094,18548.06055,18737.2207,14000,326.54882799999996,0.0,326.54882799999996,42.84339952,18182.83008,20009.34961,36.68392545,-63.31607455,175.8601291,356.0895037,0.006169501,3294000,1,-0.2023
BSESN,11/26/2007,19247.53906,19360.23047,19137.66016,19171.25,11400,394.66992200000004,0.0,394.66992200000004,52.44913866,18182.83008,19987.71094,58.99054107,-41.00945893,172.5403138,319.3796657,0.011140176000000002,3305400,1,0.1779
BSESN,11/27/2007,19127.73047,19211.58008,19019.33008,19128.85938,8800,-119.808594,119.808594,0.0,49.53329987,18182.83008,19987.71094,52.35250769,-47.64749231,158.4156669,287.1868659,-0.040209125,3296600,-1,0.0
BSESN,11/28/2007,18938.86914,19316.75977,18884.19922,19316.75977,11000,-188.86132800000001,188.86132800000001,0.0,44.98455527,18182.83008,19987.71094,41.88858554,-58.11141446,130.4781804,255.84512880000003,-0.042760989000000006,3285600,-1,0.0
BSESN,11/29/2007,19003.25977,19297.00977,18930.31055,19290.66992,13400,64.390625,0.0,64.390625,46.90275484,18182.83008,19987.71094,45.45616867,-54.54383133,112.23947949999999,227.1239989,-0.035287183,3299000,1,0.0
BSESN,11/30/2007,19363.18945,19424.99023,19006.89063,19136.11914,13800,359.929687,0.0,359.929687,56.6510868,18182.83008,19987.71094,65.39818783,-34.60181217,125.38315630000001,206.7758304,-0.013760759,3312800,1,-0.4588
BSESN,12/3/2007,19603.41016,19619.43945,19446.67969,19547.08984,12800,240.220703,0.0,240.220703,62.02073191,18182.83008,19987.71094,78.70769254,-21.29230746,153.414946,196.10365349999998,0.016732156,3325600,1,-0.5423
BSESN,12/4/2007,19529.5,19707.85938,19482.33984,19707.58984,14400,-73.910156,73.910156,0.0,59.408235999999995,18182.83008,19971.43945,75.29144937,-24.70855063,167.7328891,190.4295007,0.049825287999999995,3311200,-1,0.3182
BSESN,12/5/2007,19738.07031,19790.91992,19560.67969,19628.84961,14600,208.570313,0.0,208.570313,64.30413969,18182.83008,19971.43945,86.95248145,-13.04751855,193.67725249999998,191.079051,0.06540694400000001,3325800,1,0.0
BSESN,12/6/2007,19795.86914,20064.31055,19716.57031,20018.16992,14800,57.798828,0.0,57.798828,65.62968007,18182.83008,20064.31055,85.73243728,-14.26756272,216.4076175,196.14476430000002,0.050018912,3340600,1,0.0772
BSESN,12/7/2007,19966.0,20094.56055,19706.42969,20063.5,14800,170.13085900000002,0.0,170.13085900000002,69.47901439,18182.83008,20094.56055,93.27517403,-6.724825967,245.3218168,205.98017480000001,0.037327418,3355400,1,0.0
BSESN,12/10/2007,19930.67969,20095.68945,19834.00977,20074.91992,10200,-35.320312,35.320312,0.0,67.66371916,18182.83008,20095.68945,91.37365939,-8.626340606,262.3621268,217.25656519999998,0.04197828,3345200,-1,-0.4767
BSESN,12/11/2007,20290.89063,20333.06055,20019.33984,20049.34961,11600,360.210937,0.0,360.210937,75.26766490000001,18182.83008,20333.06055,98.03881851,-1.961181492,301.4576908,234.09679029999998,0.07138871200000001,3356800,1,0.0
BSESN,12/12/2007,20375.86914,20419.10938,20045.41992,20197.43945,14800,84.978516,0.0,84.978516,76.75554671,18548.06055,20419.10938,97.68898420000001,-2.311015798,335.43161610000004,254.36375550000002,0.07223020599999999,3371600,1,-0.3182
BSESN,12/13/2007,20104.39063,20498.10938,20065.63086,20498.10938,17000,-271.478516,271.478516,0.0,62.8239005,18884.19922,20498.10938,75.60466743,-24.39533257,336.5703755,270.8050795,0.038278877999999995,3354600,-1,-0.5859
BSESN,12/14/2007,20030.83008,20171.57031,19936.49023,20108.08984,14800,-73.560547,73.560547,0.0,59.45022314,18884.19922,20498.10938,71.046759,-28.953241,327.75892830000004,282.1958493,0.021803345,3339800,-1,0.2023
BSESN,12/17/2007,19261.34961,20032.66992,19177.18945,20032.66992,15400,-769.4804690000001,769.4804690000001,0.0,36.070761100000006,18884.19922,20498.10938,23.36873516,-76.63126484,255.73717090000002,276.9041136,-0.01373053,3324400,-1,0.1779
BSESN,12/18/2007,19079.64063,19375.07031,19009.34961,19339.14063,15200,-181.70898400000002,181.70898400000002,0.0,32.57971915,18930.31055,20498.10938,9.524823934,-90.47517607,181.9001809,257.90332709999996,-0.033358362,3309200,-1,0.4939
BSESN,12/19/2007,19091.96094,19397.75977,18886.40039,19255.39063,12600,12.320313,0.0,12.320313,33.08636864,18886.40039,20498.10938,12.7541975,-87.2458025,122.96056770000001,230.91477519999998,-0.035558337999999995,3321800,1,-0.7845
BSESN,12/20/2007,19162.57031,19291.14063,19097.69922,19210.2207,11400,70.609375,0.0,70.609375,36.25416599,18886.40039,20498.10938,17.135222600000002,-82.86477740000001,81.01420476,200.9346611,-0.040239892,3333200,1,0.0
BSESN,12/24/2007,19854.11914,19879.0,19308.19922,19308.19922,12200,691.5488280000001,0.0,691.5488280000001,58.47168269,18886.40039,20498.10938,60.04302015,-39.95697985,102.3932947,181.2263878,-0.003841341,3345400,1,0.0
BSESN,12/26/2007,20192.51953,20211.4707,19896.60938,19940.96094,12000,338.40039,0.0,338.40039,65.30020232,18886.40039,20498.10938,81.03939067,-18.96060933,144.9713216,173.9753746,-0.004848042,3357400,1,-0.2263
BSESN,12/27/2007,20216.7207,20323.75977,20159.73047,20301.05078,13200,24.201172,0.0,24.201172,65.76472772,18886.40039,20498.10938,82.54097515,-17.45902485,178.6086576,174.90203119999998,-0.007810633000000001,3370600,1,0.0
BSESN,12/28/2007,20206.94922,20259.44922,20022.88086,20158.11914,10600,-9.771484,9.771484,0.0,65.35711527,18886.40039,20498.10938,81.93469424,-18.06530576,202.14777790000002,180.3511805,0.005101303,3360000,-1,-0.5994
BSESN,12/31/2007,20286.99023,20484.2793,20239.63086,20323.2793,10400,80.041015,0.0,80.041015,67.27421392,18886.40039,20498.10938,86.9009143,-13.099085699999998,224.6714685,189.2152381,0.012788295,3370400,1,-0.6249
BSESN,1/2/2008,20465.30078,20529.48047,20077.40039,20393.09961,20600,178.31054699999999,0.0,178.31054699999999,71.34963857,18886.40039,20529.48047,96.09394035,-3.9060596530000002,253.9820792,202.16860630000002,0.062506065,3391000,1,0.0
BSESN,1/3/2008,20345.19922,20519.69922,20293.86914,20383.0293,20600,-120.10156200000002,120.10156200000002,0.0,65.05351717,18886.40039,20529.48047,88.78440239,-11.21559761,264.4710988,214.6291048,0.066330316,3370400,-1,-0.6697
BSESN,1/4/2008,20686.89063,20762.80078,20367.93945,20367.93945,18600,341.69140600000003,0.0,341.69140600000003,72.90292699,18886.40039,20762.80078,95.95447984,-4.0455201569999995,296.9325101,231.0897859,0.083539333,3389000,1,0.0
BSESN,1/7/2008,20812.65039,20861.83008,20438.18945,20637.21094,17600,125.75976599999998,0.0,125.75976599999998,75.26255699,18886.40039,20861.83008,97.5104309,-2.489569096,329.0135116,250.674531,0.08610953800000001,3406600,1,0.0
BSESN,1/8/2008,20873.33008,21077.5293,20696.59961,20970.07031,22800,60.679687,0.0,60.679687,76.40639708,18886.40039,21077.5293,90.68063871,-9.319361286,355.2393024,271.5874853,0.051334986,3429400,1,-0.7096
BSESN,1/9/2008,20869.7793,21113.13086,20701.49023,20903.0,22200,-3.5507809999999997,3.5507809999999997,0.0,76.1685954,18886.40039,21113.13086,89.07135078,-10.92864922,371.45501010000004,291.5609903,0.033540132,3407200,-1,0.0
BSESN,1/10/2008,20582.08008,21206.76953,20530.07031,20930.2793,21200,-287.69921899999997,287.69921899999997,0.0,59.0010674,18886.40039,21206.76953,73.07801409,-26.92198591,356.9761539,304.644023,0.018072138,3386000,-1,0.2732
BSESN,1/11/2008,20827.44922,20894.78906,20505.81055,20702.93945,18200,245.369141,0.0,245.369141,66.44381882,19097.69922,21206.76953,82.01480957,-17.98519043,361.137823,315.942783,0.030707257999999998,3404200,1,0.0
BSESN,1/14/2008,20728.05078,20959.2207,20661.90039,20918.23047,16800,-99.398438,99.398438,0.0,61.24682646,19308.19922,21206.76953,74.78530308,-25.21469692,352.3536391,323.2249542,0.021741054,3387400,-1,0.0
BSESN,1/15/2008,20251.08984,20872.92969,20203.63086,20836.4707,19400,-476.960937,476.960937,0.0,42.73847691,19896.60938,21206.76953,27.05626998,-72.94373002,303.4078517,319.2615337,-0.010467031,3368000,-1,0.0
BSESN,1/16/2008,19868.10938,20079.89063,19513.25,20079.89063,24600,-382.98046899999997,382.98046899999997,0.0,33.38997673,19513.25,21206.76953,20.95395822,-79.04604178,231.0512248,301.61947189999995,-0.02344975,3343400,-1,-0.1531
BSESN,1/17/2008,19700.82031,20026.11914,19643.75977,19972.75,20200,-167.289062,167.289062,0.0,30.07440265,19513.25,21206.76953,11.075769099999999,-88.9242309,158.383501,272.97227769999995,-0.047666434,3323200,-1,0.0
BSESN,1/18/2008,19013.69922,19715.7793,18930.41992,19579.60938,28000,-687.1210940000001,687.1210940000001,0.0,20.45036482,18930.41992,21206.76953,3.658458115,-96.34154188,44.83208024,227.34423819999998,-0.086435468,3295200,-1,0.0
BSESN,1/21/2008,17605.34961,18919.57031,16951.5,18919.57031,35800,-1408.34961,1408.34961,0.0,11.64064081,16951.5,21206.76953,15.36564498,-84.63435502,-156.99059240000003,150.4772721,-0.156562487,3259400,-1,-0.6808
BSESN,1/22/2008,16729.93945,17068.57031,15332.419919999998,16884.08984,30600,-875.410156,875.410156,0.0,8.893006828999999,15332.419919999998,21206.76953,23.79020018,-76.20979982,-383.1579912,43.75021944,-0.19836529100000003,3228800,-1,-0.3818
BSESN,1/23/2008,17594.07031,17997.10938,16951.0293,17520.01953,22000,864.13086,0.0,864.13086,28.19676409,15332.419919999998,21206.76953,38.50043905,-61.49956095,-487.0546825,-62.41076094,-0.145175306,3250800,1,0.0
BSESN,1/24/2008,17221.74023,18185.09961,17070.05078,17920.98047,22800,-372.330079,372.330079,0.0,25.50962178,15332.419919999998,21206.76953,32.16220412,-67.83779588,-592.6062881,-168.44986640000002,-0.173122928,3228000,-1,0.2023
BSESN,1/25/2008,18361.66016,18406.25,17504.0,17504.0,15200,1139.919922,0.0,1139.919922,44.27106582,15332.419919999998,21206.76953,51.56724464,-48.43275536,-577.616284,-250.28314989999998,-0.114163683,3243200,1,-0.7783
BSESN,1/28/2008,18152.7793,18213.21094,17443.28906,18011.89063,12400,-208.88085900000002,208.88085900000002,0.0,42.03272685,15332.419919999998,21206.76953,48.01143212,-51.98856788,-575.9523177,-315.4169835,-0.10361469699999999,3230800,-1,0.0
BSESN,1/29/2008,18091.93945,18491.06055,17927.91992,18346.49023,14800,-60.83984399999999,60.83984399999999,0.0,41.33044203,15332.419919999998,21206.76953,46.97574565,-53.02425435,-572.938402,-366.9212672,-0.089398034,3216000,-1,0.0
BSESN,1/30/2008,17758.64063,18129.17969,17683.50977,18120.2207,13400,-333.29882799999996,333.29882799999996,0.0,37.382361100000004,15332.419919999998,20959.2207,43.11900843,-56.88099157,-590.6358002000001,-411.6641738,-0.098583696,3202600,-1,0.0
BSESN,1/31/2008,17648.71094,18008.71094,17417.63086,17810.13086,16800,-109.92968700000002,109.92968700000002,0.0,36.07105537,15332.419919999998,20959.2207,41.16532833,-58.83467167,-606.5397106,-450.63928110000006,-0.071789727,3185800,-1,-0.29600000000000004
BSESN,2/1/2008,18242.58008,18312.40039,17534.96094,17820.66992,14800,593.86914,0.0,593.86914,47.54142453,15332.419919999998,20872.92969,52.52513359,-47.47486641,-564.7137293999999,-473.45417080000004,0.036195275,3200600,1,0.0
BSESN,2/4/2008,18660.32031,18895.33984,18447.25,18496.0293,17400,417.740235,0.0,417.740235,54.20974386,15332.419919999998,20079.89063,70.0983871,-29.901612899999996,-492.1845945,-477.20025549999997,0.115384808,3218000,1,0.0
BSESN,2/5/2008,18663.16016,18729.83008,18509.53906,18592.58008,19000,2.839843,0.0,2.839843,54.25535554,15332.419919999998,20026.11914,70.96194448,-29.03805552,-429.5242924,-467.66506289999995,0.060764213,3237000,1,0.0772
BSESN,2/6/2008,18139.49023,18274.15039,17936.00977,18247.0293,16400,-523.6699219999999,523.6699219999999,0.0,44.76733785,15332.419919999998,19715.7793,64.03924643,-35.96075357,-417.3108381,-457.59421789999993,0.053290200999999995,3220600,-1,0.5994
BSESN,2/7/2008,17526.92969,18198.67969,17492.2793,18198.67969,17400,-612.560546,612.560546,0.0,36.21857087,15332.419919999998,18919.57031,61.17696575,-38.82303425,-451.8514421,-456.44566280000004,-0.045460512,3203200,-1,0.0
BSESN,2/8/2008,17464.89063,17688.73047,17203.06055,17610.07031,19200,-62.039063,62.039063,0.0,35.42797836,15332.419919999998,18895.33984,59.85177185,-40.14822815,-478.71284979999996,-460.8991002,-0.0378944,3184000,-1,0.0
BSESN,2/11/2008,16630.91016,17427.33984,16457.74023,17427.33984,20000,-833.9804690000001,833.9804690000001,0.0,26.46685769,16457.74023,18895.33984,7.104116742,-92.89588326,-560.8310516,-480.8854905,-0.08075581400000001,3164000,-1,0.0
BSESN,2/12/2008,16608.00977,16966.7207,16565.48047,16812.63086,14400,-22.900389999999998,22.900389999999998,0.0,26.25643786,16457.74023,18895.33984,6.164651954,-93.83534805,-620.6042487999999,-508.8292421,-0.06479273299999999,3149600,-1,-0.4767
BSESN,2/13/2008,16949.14063,17141.06055,16725.67969,16816.93945,14200,341.130859,0.0,341.130859,35.12202686,16457.74023,18895.33984,20.15919222,-79.84080778,-633.1499701,-533.6933877,-0.039638607,3163800,1,-0.4404
BSESN,2/14/2008,17766.63086,17836.64063,17265.18945,17265.18945,14400,817.490234,0.0,817.490234,51.30832871,16457.74023,18895.33984,53.69588261,-46.30411739,-570.5509586000001,-541.0649019,-0.026090017000000004,3178200,1,-0.6908
BSESN,2/15/2008,18115.25,18142.91992,17445.05078,17541.16992,17400,348.619141,0.0,348.619141,56.63227389,16457.74023,18895.33984,67.99762189,-32.00237811,-487.19406979999997,-530.2907355000001,-0.029210126,3195600,1,-0.6486
BSESN,2/18/2008,18048.05078,18256.82031,17900.96094,18228.21094,11800,-67.199219,67.199219,0.0,55.28774943,16457.74023,18895.33984,65.24084351,-34.75915649,-421.6945183,-508.571492,-0.032958479,3183800,-1,-0.6124
BSESN,2/19/2008,18075.66016,18314.09961,18018.48047,18215.25977,12800,27.609375,0.0,27.609375,55.78538432,16457.74023,18895.33984,66.37348953,-33.62651047,-363.3691131,-479.53101619999995,-0.003518846,3196600,1,-0.6249
BSESN,2/20/2008,17617.59961,17991.28906,17505.56055,17991.28906,12800,-458.060547,458.060547,0.0,45.98738837,16457.74023,18895.33984,47.58202989,-52.41797011,-350.0720545,-453.6392239,0.005173178,3183800,-1,0.0
BSESN,2/21/2008,17734.67969,17887.21094,17482.31055,17825.2207,15800,117.080079,0.0,117.080079,48.64742186,16457.74023,18895.33984,52.3851189,-47.6148811,-326.3249845,-428.176376,0.015447509,3199600,1,0.0
BSESN,2/22/2008,17349.07031,17526.80078,17347.25977,17503.03906,9800,-385.609375,385.609375,0.0,40.97811093,16457.74023,18729.83008,39.22952613,-60.77047387,-334.7617889,-409.4934586,0.043182252000000004,3189800,-1,-0.7579
BSESN,2/25/2008,17650.57031,17674.06055,17137.99023,17523.81055,13200,301.5,0.0,301.5,48.32738726,16457.74023,18314.09961,64.25642012,-35.74357988,-313.5055896,-390.2958848,0.062774562,3203000,1,-0.2023
BSESN,2/26/2008,17806.18945,17860.09961,17678.74023,17799.56055,11000,155.61914,0.0,155.61914,51.89475211,16457.74023,18314.09961,72.63944887,-27.36055113,-280.8650965,-368.4097271,0.050565915999999995,3214000,1,0.4767
BSESN,2/27/2008,17825.99023,18137.2793,17770.65039,17983.41992,13000,19.800781,0.0,19.800781,52.37744073,16457.74023,18314.09961,73.70609476,-26.29390524,-250.51176919999997,-344.8301356,0.00334106,3227000,1,-0.5574
BSESN,2/28/2008,17824.48047,17921.50977,17690.16016,17810.51953,18200,-1.509765,1.509765,0.0,52.33124407,16457.74023,18314.09961,73.62476541,-26.37523459,-223.9962745,-320.6633633,-0.016051091,3208800,-1,0.0
BSESN,2/29/2008,17578.7207,17779.53906,17258.19922,17779.53906,23000,-245.759766,245.759766,0.0,44.89411856,16565.48047,18314.09961,57.94516432,-42.05483568,-220.2741301,-300.58551669999997,-0.026004475,3185800,-1,-0.2732
BSESN,3/3/2008,16677.88086,17227.56055,16634.63086,17227.56055,21800,-900.839844,900.839844,0.0,28.03998244,16634.63086,18314.09961,2.5752190980000003,-97.4247809,-286.7095414,-297.8103216,-0.077329364,3164000,-1,0.0
BSESN,3/4/2008,16339.88965,16754.06055,16164.57031,16742.19922,20600,-337.99121099999996,337.99121099999996,0.0,24.119876100000003,16164.57031,18314.09961,8.156173322999999,-91.84382668,-362.454994,-310.73925610000003,-0.072524634,3143400,-1,0.0
BSESN,3/5/2008,16542.08008,16595.64063,16253.019530000001,16328.91016,21600,202.19043,0.0,202.19043,30.79782302,16164.57031,18314.09961,17.562438699999998,-82.4375613,-401.5400295,-328.8994108,-0.067246752,3165000,1,0.0
BSESN,3/7/2008,15975.519530000001,16211.95996,15689.919919999998,16211.95996,24400,-566.5605469999999,566.5605469999999,0.0,23.97569609,15689.919919999998,18314.09961,10.88338617,-89.11661383,-472.78196669999994,-357.675922,-0.079171434,3140600,-1,-0.836
BSESN,3/10/2008,15923.71973,15998.330080000002,15362.169919999998,15684.240230000001,21800,-51.799803999999995,51.799803999999995,0.0,23.42821555,15362.169919999998,18314.09961,19.02314298,-80.97685702,-527.3426486999999,-391.6092673,-0.097835399,3118800,-1,-0.6486
BSESN,3/11/2008,16123.15039,16168.12988,15739.04004,15778.269530000001,22400,199.43066399999998,0.0,199.43066399999998,30.48029363,15362.169919999998,18137.2793,27.421638800000004,-72.5783612,-548.1710201000001,-422.92161789999994,-0.09451989,3141200,1,0.0
BSESN,3/12/2008,16127.980469999999,16683.36914,16064.08984,16541.14063,23000,4.830078,0.0,4.830078,30.65875741,15362.169919999998,18137.2793,27.595688800000005,-72.40431120000001,-557.8572761,-449.9087495,-0.09525472300000001,3164200,1,0.0
BSESN,3/13/2008,15357.34961,15873.28027,15228.990230000001,15873.28027,21200,-770.63086,770.63086,0.0,20.8196495,15228.990230000001,18137.2793,4.413570048,-95.58642995,-620.5637017000001,-484.03973990000003,-0.138412498,3143000,-1,0.0
BSESN,3/14/2008,15760.519530000001,15798.419919999998,15331.34961,15467.38965,23800,403.16992200000004,0.0,403.16992200000004,33.66964886,15228.990230000001,18137.2793,18.27635718,-81.72364282,-630.4590134,-513.3235946000001,-0.103431939,3166800,1,-0.4767
BSESN,3/17/2008,14809.490230000001,15326.92969,14739.71973,15326.92969,22600,-951.029297,951.029297,0.0,23.35393263,14739.71973,18137.2793,2.053547717,-97.94645228,-706.8926174,-552.0373992000001,-0.112028059,3144200,-1,0.4939
BSESN,3/18/2008,14833.45996,15164.730469999999,14677.240230000001,14725.67969,47600,23.969727,0.0,23.969727,24.03081834,14677.240230000001,18137.2793,4.514970038,-95.48502996,-756.8086238,-592.9916441,-0.09219338199999999,3191800,1,-0.4404
BSESN,3/19/2008,14994.830080000002,15465.80957,14930.080080000002,15325.79004,28200,161.370117,0.0,161.370117,28.9078445,14677.240230000001,17921.50977,9.789255821,-90.21074418,-774.4191764999999,-629.2771506,-0.09353418599999999,3220000,1,-0.6908
BSESN,3/24/2008,15289.40039,15351.30957,15056.08984,15093.769530000001,20200,294.570313,0.0,294.570313,37.37571463,14677.240230000001,17779.53906,19.73246907,-80.26753093,-755.8928417999999,-654.6002887999999,-0.042948158,3240200,1,0.0
BSESN,3/25/2008,16217.490230000001,16262.37988,15612.61035,15612.61035,29400,928.089843,0.0,928.089843,56.298887300000004,14677.240230000001,17227.56055,60.39437447,-39.60562553,-658.7280868,-655.4258484000001,0.018448611,3269600,1,-0.6486
BSESN,3/26/2008,16086.830080000002,16309.87988,16009.87012,16270.12012,24600,-130.660156,130.660156,0.0,53.66473305,14677.240230000001,16754.06055,67.87249890000001,-32.127501099999996,-585.5180138999999,-641.4442815,-0.002252681,3245000,-1,0.0
BSESN,3/27/2008,16015.55957,16111.44043,15869.08984,15950.29004,24200,-71.27050799999999,71.27050799999999,0.0,52.129619399999996,14677.240230000001,16683.36914,66.71153241,-33.28846759,-527.1725213000001,-618.5899295,-0.00697055,3220800,-1,-0.29600000000000004
BSESN,3/28/2008,16371.29004,16452.08008,15884.4502,16100.259769999999,23800,355.73046899999997,0.0,355.73046899999997,58.90052758,14677.240230000001,16683.36914,84.44371641,-15.55628359,-447.0752174,-584.2869870000001,0.06602313900000001,3244600,1,0.0
BSESN,3/31/2008,15644.44043,16226.66016,15563.15039,16226.66016,23200,-726.849609,726.849609,0.0,44.17100355,14677.240230000001,16683.36914,48.21226555,-51.78773445,-437.2083501,-554.8712597,-0.007365182,3221400,-1,0.0
BSESN,4/1/2008,15626.62012,15834.049809999999,15297.95996,15771.71973,15300,-17.820313,17.820313,0.0,43.86071631,14677.240230000001,16683.36914,47.32397204,-52.67602796,-425.9170307,-529.0804138999999,0.055176098,3206100,-1,0.0
BSESN,4/2/2008,15750.40039,16236.7002,15719.46973,16023.299809999999,16800,123.780274,0.0,123.780274,46.85291301,14677.240230000001,16683.36914,53.49407774,-46.50592226,-402.3425901,-503.73284910000007,0.061815681,3222900,1,0.0
BSESN,4/3/2008,15832.549809999999,16002.730469999999,15699.20996,15805.62988,15600,82.14941400000001,0.0,82.14941400000001,48.93706775,14677.240230000001,16452.08008,65.09373648,-34.90626352,-372.7342565,-477.5331306,0.055867237,3238500,1,0.0
BSESN,4/4/2008,15343.12012,15896.08984,15303.04004,15896.08984,19000,-489.429688,489.429688,0.0,38.54593628,14677.240230000001,16452.08008,37.51774478,-62.48225522,-384.33198439999995,-458.8929013,0.0035135270000000002,3219500,-1,0.0
BSESN,4/7/2008,15757.080080000002,15851.87988,15321.55957,15390.15039,19800,413.95996099999996,0.0,413.95996099999996,49.09474562,14677.240230000001,16452.08008,60.8415372,-39.158462799999995,-356.01622460000004,-438.317566,-0.028389729,3239300,1,0.0
BSESN,4/8/2008,15587.62012,15770.40039,15479.419919999998,15770.16016,18400,-169.45996100000002,169.45996100000002,0.0,45.412718299999995,14677.240230000001,16452.08008,51.29363565,-48.70636435,-343.2925211,-419.31255699999997,-0.031032214,3220900,-1,0.0
BSESN,4/9/2008,15790.509769999999,15829.58984,15464.71973,15512.7002,16400,202.889649,0.0,202.889649,50.53742922,14930.080080000002,16452.08008,56.53283101,-43.46716899,-313.22671280000003,-398.0953882,-0.014051948,3237300,1,0.0
BSESN,4/10/2008,15695.09961,15953.54004,15655.2002,15754.87012,22000,-95.410157,95.410157,0.0,48.08782638,15056.08984,16452.08008,45.77465869,-54.22534131,-293.71241150000003,-377.2187928,-0.04130343,3215300,-1,0.0
BSESN,4/11/2008,15807.63965,15957.240230000001,15673.669919999998,15840.55957,19600,112.540039,0.0,112.540039,51.30050544,15297.95996,16452.08008,44.16175401,-55.83824599,-266.0987261,-354.9947795,0.010431771,3234900,1,0.0
BSESN,4/15/2008,16153.66016,16249.45996,15573.03027,15694.41016,22400,346.020508,0.0,346.020508,60.06777441,15297.95996,16452.08008,74.14307942,-25.85692058,-213.8288326,-326.76159010000003,0.033727065,3257300,1,0.0
BSESN,4/16/2008,16244.19043,16413.80078,16198.55957,16288.759769999999,22000,90.530274,0.0,90.530274,62.12612577,15297.95996,16452.08008,81.98717404,-18.01282596,-163.2180528,-294.05288260000003,0.031350952,3279300,1,-0.4588
